"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"91","@TelkomKnockout semi-final 1: 

@Orlando_Pirates v @SuperSportFC at the Orlando Stadium on November 8. Kick-off at 20:15.",FALSE,0,"TelkomKnockout",2014-10-29 09:31:08,FALSE,NA,"527392180332412928","363599043","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",1,FALSE,FALSE,NA,NA
"92","Sharks loan Swiel to Harlequins http://t.co/4FueeJeXpD",FALSE,0,NA,2014-10-29 09:30:07,FALSE,NA,"527391923913625601",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"93","Pique confirms United snub http://t.co/rTcb6hMetx",FALSE,0,NA,2014-10-29 09:15:04,FALSE,NA,"527388134334795776",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"94","Pique not going back to Old Trafford - http://t.co/4n1e2p4P2j",FALSE,2,NA,2014-10-29 09:12:47,FALSE,NA,"527387561225101312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",1,FALSE,FALSE,NA,NA
"95","Soweto Derby in December? http://t.co/5VgbTROSaJ",FALSE,0,NA,2014-10-29 08:45:11,FALSE,NA,"527380615143112704",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"96","Highlanders name S15 squad http://t.co/U6CZ6cKrnM",FALSE,1,NA,2014-10-29 08:15:08,FALSE,NA,"527373053911920642",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"97","SBW headlines Chiefs squad http://t.co/YOZy5pIYl4",FALSE,0,NA,2014-10-29 08:15:08,FALSE,NA,"527373050493546497",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"98","Plumtree assists at Hurricanes http://t.co/k8dRKwQrG8",FALSE,0,NA,2014-10-29 08:15:07,FALSE,NA,"527373047062614016",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",3,FALSE,FALSE,NA,NA
"99","Fruean back with Crusaders http://t.co/Yor49tyShx",FALSE,0,NA,2014-10-29 08:15:06,FALSE,NA,"527373043392581632",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"100","What's your take on this screamer from Alim Ozturk?

Goal of the season contender?

http://t.co/TOaIwZik3y http://t.co/oNcJIQlYph",FALSE,1,NA,2014-10-29 07:41:29,FALSE,NA,"527364583108149248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sport24news",0,FALSE,FALSE,NA,NA
"101","Rose eyes career-high ranking http://t.co/lMZn7bseYH",FALSE,0,NA,2014-10-29 07:30:07,FALSE,NA,"527361722374713344",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"102","No Madiba to save Windies tour http://t.co/inDqe0fu9b",FALSE,1,NA,2014-10-29 07:30:06,FALSE,NA,"527361718683713536",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"103","Catrakilis: Smal is with the times http://t.co/sfuKIKGGB4",FALSE,0,NA,2014-10-29 07:30:05,FALSE,NA,"527361715256963072",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"104","GALLERY: Western Province parade the Currie Cup trophy through the streets of Cape Town! http://t.co/0KMWOLhpbc http://t.co/5Q89JM1SUE",FALSE,4,NA,2014-10-29 06:18:16,FALSE,NA,"527343643880083456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sport24news",3,FALSE,FALSE,NA,NA
"105","De Kock excited to face WP http://t.co/iLZgBjhnyM",FALSE,1,NA,2014-10-29 06:00:08,FALSE,NA,"527339078053007362",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"106","Goosen: I'll play where I'm needed http://t.co/t5iKj0JaGS",FALSE,0,NA,2014-10-29 06:00:07,FALSE,NA,"527339075473518592",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"107","Hazlewood for South Africa ODIs http://t.co/rnB62BkH6n",FALSE,0,NA,2014-10-29 05:45:05,FALSE,NA,"527335292345520128",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"108","Josephs slams justice system http://t.co/NFBO1r64BP",FALSE,3,NA,2014-10-29 03:15:05,FALSE,NA,"527297542858768385",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",2,FALSE,FALSE,NA,NA
"109","Balotelli lifts Reds over Swans http://t.co/EuFQf2VE7D",FALSE,0,NA,2014-10-28 22:45:03,FALSE,NA,"527229585851961345",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"110","Cibulkova off to solid start http://t.co/ghbKPEllMN",FALSE,0,NA,2014-10-28 22:15:04,FALSE,NA,"527222039531515907",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"111","'Father' Djokovic wins opener http://t.co/miiqVjKobp",FALSE,1,NA,2014-10-28 22:15:03,FALSE,NA,"527222036125745152",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"112","S15: Better SA year looms http://t.co/rG6iLo1jwJ",FALSE,0,NA,2014-10-28 20:30:04,FALSE,NA,"527195615890251779",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"113","SA continues to mourn Meyiwa http://t.co/eCWQukGjc6",FALSE,2,NA,2014-10-28 19:30:03,FALSE,NA,"527180513912827904",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"114","Lions lure quartet from Bulls http://t.co/ASJt74RDM8",FALSE,0,NA,2014-10-28 18:45:02,FALSE,NA,"527169184271433729",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"115","Fernandes to stand by Redknapp http://t.co/3MJaaFsXiC",FALSE,0,NA,2014-10-28 18:30:03,FALSE,NA,"527165413906710528",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"116","Lara urges youth to dream big http://t.co/UrCL0ZBcNv",FALSE,1,NA,2014-10-28 18:30:02,FALSE,NA,"527165410496745472",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"117","Homage paid to fallen Mwelase http://t.co/iWVwEC2To7",FALSE,0,NA,2014-10-28 17:30:12,FALSE,NA,"527150353486467074",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"118","Giggs' club wins record broken http://t.co/xsshFFZxVs",FALSE,1,NA,2014-10-28 17:30:12,FALSE,NA,"527150350105866243",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"119","SA football fraternity united http://t.co/2Giifl59E7",FALSE,0,NA,2014-10-28 17:30:11,FALSE,NA,"527150345676673024",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"120","Simon toppled in Paris http://t.co/qMXSTW2e4j",FALSE,0,NA,2014-10-28 15:45:03,FALSE,NA,"527123890259390464",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"121","Kolbe: Exciting times at WP http://t.co/ebFwBs7nH3",FALSE,1,NA,2014-10-28 15:45:02,FALSE,NA,"527123886832644096",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"122","Trott gets nod to tour SA http://t.co/2gZRTVpHFf",FALSE,0,NA,2014-10-28 13:45:07,FALSE,NA,"527093705870966784",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"123","Suarez credits Rodgers http://t.co/R1gMvPg2CK",FALSE,0,NA,2014-10-28 13:45:06,FALSE,NA,"527093702020562944",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"124","3 journos at All Blacks presser! http://t.co/5Y8WU1Xr9g",FALSE,1,NA,2014-10-28 13:45:05,FALSE,NA,"527093698539290624",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"125","Lions prop eager to boost Boks http://t.co/BlVG2ApUY5",FALSE,0,NA,2014-10-28 13:45:04,FALSE,NA,"527093695020273664",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"126","Oupa Manyisa: Will he stay or will he go?

http://t.co/CmV397tzsa

Let us know your thoughts by commenting on the article!",FALSE,0,NA,2014-10-28 13:20:39,FALSE,NA,"527087551195398144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",1,FALSE,FALSE,NA,NA
"127","Ndulula: I'll continue crying http://t.co/yViKFK1MAR",FALSE,0,NA,2014-10-28 13:15:04,FALSE,NA,"527086144824311808",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"128","Buccaneers receive counselling http://t.co/xq33ufQqvJ",FALSE,0,NA,2014-10-28 12:30:05,FALSE,NA,"527074824926294016",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",6,FALSE,FALSE,NA,NA
"129","Div: Bok squad is too big! http://t.co/3dlgnK4okv",FALSE,0,NA,2014-10-28 12:30:04,FALSE,NA,"527074820509691904",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",2,FALSE,FALSE,NA,NA
"130","John Terry lashes out at @ManUtd following Sunday's match - http://t.co/8ViPQnzFWg",FALSE,0,NA,2014-10-28 11:47:04,FALSE,NA,"527063999532523520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",0,FALSE,FALSE,NA,NA
"131","Edward Manqele linked with @ChippaUtd move - http://t.co/H9xlzmP4CF",FALSE,0,NA,2014-10-28 11:46:23,FALSE,NA,"527063828744654848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",0,FALSE,FALSE,NA,NA
"132","Andy Cole to tee it up at the @GPInvitational - http://t.co/OsIaeQeNYk

Is there a spot for us @garyplayer?",FALSE,0,NA,2014-10-28 11:45:56,FALSE,NA,"527063714433101824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",0,FALSE,FALSE,NA,NA
"133","Meyiwa funeral arrangements confirmed http://t.co/29DiWYAthJ",FALSE,3,NA,2014-10-28 11:45:07,FALSE,NA,"527063508840878081",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"134","Berahino in, Balotelli out at Liverpool?

http://t.co/L34Kq1JC61",FALSE,1,NA,2014-10-28 11:44:50,FALSE,NA,"527063435495104512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",0,FALSE,FALSE,NA,NA
"135","Have you seen our @premierleague Team of the Week?

http://t.co/dK4KXsgig5

@Alexis_Sanchez makes the grade after his brace vs Sunderland!",FALSE,1,NA,2014-10-28 11:43:58,FALSE,NA,"527063219937218560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",0,FALSE,FALSE,NA,NA
"136","@WayneRooney is a major doubt Sunday's Manchester derby - 
http://t.co/fXBk1GLYWu

Can United win without him?",FALSE,0,"WayneRooney",2014-10-28 11:43:01,FALSE,NA,"527062979347763200","285332860","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",0,FALSE,FALSE,NA,NA
