"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","#OscarTrial Masipa does pay special attention to Voster case - employer shot domestic worker's grandchild thinking it was an intruder.",FALSE,4,NA,2014-10-21 08:14:42,FALSE,NA,"524473840324579328",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",17,FALSE,FALSE,NA,NA
"79","#OscarTrial Masipa dismisses examples presented by defence of other incidents of shooting saying they are not 'on point'.",FALSE,5,NA,2014-10-21 08:13:24,FALSE,NA,"524473512007065600",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",13,FALSE,FALSE,NA,NA
"80","#OscarTrial Masipa giving very little away during her sentencing, leading us all one way and then another. Unlike her judgment.",FALSE,9,NA,2014-10-21 08:12:46,FALSE,NA,"524473355836350464",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",27,FALSE,FALSE,NA,NA
"81","#OscarTrial Masipa has a delicate balancing act to do here, as she clearly spells out now in her conclusion.",FALSE,1,NA,2014-10-21 08:11:36,FALSE,NA,"524473060590899200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",8,FALSE,FALSE,NA,NA
"82","#OscarTrial Masipa: Hopefully this judgment on sentence will provide some closure for family.",FALSE,2,NA,2014-10-21 08:11:13,FALSE,NA,"524472964470022144",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",24,FALSE,FALSE,NA,NA
"83","#OscarTrial Masipa: The loss of life cannot be reversed. Nothing I say or do today can reverse what happened on 14 Feb 2013.",FALSE,14,NA,2014-10-21 08:10:43,FALSE,NA,"524472838166970368",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",35,FALSE,FALSE,NA,NA
"84","#OscarTrial Masipa: When deceased died she was full of hope for the future and full of life.",FALSE,3,NA,2014-10-21 08:09:56,FALSE,NA,"524472638916554752",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",11,FALSE,FALSE,NA,NA
"85","#OscarTrial Masipa: It is not wrong that the natural indignation of interested persons and community should receive some recognition.",FALSE,6,NA,2014-10-21 08:08:49,FALSE,NA,"524472358955134976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",11,FALSE,FALSE,NA,NA
"86","#OscarTrial Masipa is not one to be influenced by the pressure of society and the tornado of public sentiment on this story.",FALSE,11,NA,2014-10-21 08:07:45,FALSE,NA,"524472089995386880",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",26,FALSE,FALSE,NA,NA
"87","#OscarTrial Masipa: As a country we have long moved from dark ages, an era of 'an eye for an eye'.",FALSE,7,NA,2014-10-21 08:07:06,FALSE,NA,"524471926555934720",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",12,FALSE,FALSE,NA,NA
"88","#OscarTrial Masipa: The general public may not even know the difference between justice and vengeance.",FALSE,11,NA,2014-10-21 08:06:30,FALSE,NA,"524471776534085632",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",33,FALSE,FALSE,NA,NA
"89","#OscarTrial Masipa on 'Interests of society' - 'Society can not always get what they want. Courts don't exist to win popularity contests'.",FALSE,17,NA,2014-10-21 08:06:06,FALSE,NA,"524471675753340928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",50,FALSE,FALSE,NA,NA
